dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
80,2020-03-08,0,2,352,0,1,1,194,158,0,0,0,242,0,0,121,121
80,2020-03-09,0,1,474,1,1,0,250,224,1,0,0,397,0,0,157,240
80,2020-03-10,0,1,428,0,0,1,224,204,0,0,1,307,0,1,141,166
80,2020-03-11,0,2,365,1,0,2,172,193,0,1,7,324,5,2,152,172
80,2020-03-12,0,11,415,2,7,4,209,206,0,2,1,304,0,1,130,174
80,2020-03-13,0,8,330,5,6,2,175,155,3,2,4,281,3,1,125,156
80,2020-03-14,0,15,299,9,10,5,151,148,6,3,6,354,2,4,164,189
80,2020-03-15,0,23,307,9,10,13,173,134,3,6,15,240,4,11,107,133
80,2020-03-16,0,28,313,5,10,18,177,136,1,4,23,319,10,13,160,159
80,2020-03-17,0,25,280,10,16,9,157,123,7,3,31,249,10,21,119,130
80,2020-03-18,0,35,264,23,19,16,143,121,16,7,18,222,11,7,101,121
80,2020-03-19,0,43,285,17,16,27,163,122,9,8,36,231,14,22,111,120
80,2020-03-20,0,34,203,13,20,14,105,98,6,7,41,213,21,20,104,109
80,2020-03-21,0,26,165,6,9,17,82,83,3,3,71,233,24,47,86,147
81,2020-02-24,0,0,314,0,0,0,148,166,0,0,,,,,,
81,2020-02-25,0,0,338,0,0,0,170,168,0,0,,,,,,
81,2020-02-26,0,0,292,0,0,0,138,154,0,0,,,,,,
81,2020-02-27,0,0,271,0,0,0,130,141,0,0,,,,,,
81,2020-02-28,0,1,339,0,1,0,196,143,0,0,,,,,,
81,2020-02-29,0,0,325,0,0,0,158,167,0,0,,,,,,
81,2020-03-01,0,0,302,0,0,0,164,138,0,0,,,,,,
81,2020-03-02,0,0,356,0,0,0,193,163,0,0,,,,,,
81,2020-03-03,0,0,284,0,0,0,149,135,0,0,,,,,,
81,2020-03-04,0,0,280,0,0,0,150,130,0,0,,,,,,
81,2020-03-05,0,0,288,0,0,0,146,142,0,0,,,,,,
81,2020-03-06,0,2,311,0,1,1,163,148,0,0,,,,,,
81,2020-03-07,0,0,288,0,0,0,167,121,0,0,,,,,,
81,2020-03-08,0,0,307,0,0,0,170,137,0,0,,,,,,
81,2020-03-09,0,0,324,0,0,0,182,142,0,0,,,,,,
81,2020-03-10,0,1,291,0,0,1,162,129,0,0,,,,,,
81,2020-03-11,0,0,269,0,0,0,132,137,0,0,,,,,,
81,2020-03-12,0,2,298,0,1,1,172,126,0,0,,,,,,
81,2020-03-13,0,8,249,2,3,5,145,104,1,1,,,,,,
81,2020-03-14,0,23,245,5,13,10,117,128,4,1,,,,,,
81,2020-03-15,0,21,223,2,12,9,132,91,2,0,,,,,,
81,2020-03-16,0,15,156,2,9,6,85,71,2,0,,,,,,
81,2020-03-17,0,12,135,4,7,5,81,54,3,1,,,,,,
81,2020-03-18,0,10,151,4,3,7,72,79,2,2,,,,,,
81,2020-03-19,0,1,138,0,0,1,81,57,0,0,,,,,,
81,2020-03-20,0,0,103,0,0,0,55,48,0,0,,,,,,
81,2020-03-21,0,0,56,0,0,0,28,28,0,0,,,,,,
82,2020-02-24,0,0,231,0,0,0,107,124,0,0,,,,,,
82,2020-02-25,0,0,198,0,0,0,95,103,0,0,,,,,,
82,2020-02-26,0,0,196,0,0,0,96,100,0,0,,,,,,
82,2020-02-27,0,0,202,0,0,0,106,96,0,0,,,,,,
82,2020-02-28,0,0,199,0,0,0,101,98,0,0,,,,,,
82,2020-02-29,0,0,176,0,0,0,79,97,0,0,,,,,,
82,2020-03-01,0,0,198,0,0,0,106,92,0,0,,,,,,
82,2020-03-02,0,0,199,0,0,0,92,107,0,0,,,,,,
82,2020-03-03,0,2,128,0,1,1,58,70,0,0,,,,,,
82,2020-03-04,0,0,148,0,0,0,75,73,0,0,,,,,,
82,2020-03-05,0,3,139,0,2,1,59,80,0,0,,,,,,
82,2020-03-06,0,1,155,0,0,1,65,90,0,0,,,,,,
82,2020-03-07,0,0,137,0,0,0,71,66,0,0,,,,,,
82,2020-03-08,0,0,155,0,0,0,80,75,0,0,,,,,,
82,2020-03-09,0,4,182,0,2,2,89,93,0,0,,,,,,
82,2020-03-10,0,5,152,1,2,3,80,72,1,0,,,,,,
82,2020-03-11,0,2,145,1,1,1,76,69,1,0,,,,,,
82,2020-03-12,0,14,146,0,1,13,73,73,0,0,,,,,,
82,2020-03-13,0,8,129,3,5,3,74,55,3,0,,,,,,
82,2020-03-14,0,10,114,5,7,3,64,50,3,2,,,,,,
82,2020-03-15,0,6,140,4,2,4,72,68,2,2,,,,,,
82,2020-03-16,0,18,120,1,6,12,57,63,0,1,,,,,,
82,2020-03-17,0,22,97,9,9,13,43,54,6,3,,,,,,
82,2020-03-18,0,21,98,5,11,10,54,44,4,1,,,,,,
82,2020-03-19,0,30,99,4,8,22,43,56,3,1,,,,,,
82,2020-03-20,0,20,97,5,2,18,42,55,1,4,,,,,,
82,2020-03-21,0,12,88,5,1,11,41,47,0,5,,,,,,
83,2020-02-24,0,0,801,0,0,0,434,367,0,0,0,544,0,0,234,310
83,2020-02-25,0,0,649,0,0,0,321,328,0,0,0,486,0,0,205,281
83,2020-02-26,0,0,704,0,0,0,371,333,0,0,0,542,0,0,196,346
83,2020-02-27,0,0,624,0,0,0,330,294,0,0,0,521,0,0,206,315
83,2020-02-28,0,0,630,0,0,0,316,314,0,0,0,490,0,0,210,280
83,2020-02-29,0,0,727,0,0,0,339,388,0,0,0,272,0,0,115,156
83,2020-03-01,0,0,722,0,0,0,389,333,0,0,0,684,0,0,291,393
83,2020-03-02,0,0,692,0,0,0,357,335,0,0,0,598,0,0,250,348
83,2020-03-03,0,1,646,1,1,0,315,331,1,0,0,532,0,0,237,295
83,2020-03-04,0,0,665,0,0,0,349,316,0,0,0,601,0,0,251,350
83,2020-03-05,0,3,634,3,2,1,321,313,2,1,0,474,0,0,221,253
83,2020-03-06,0,0,642,0,0,0,324,318,0,0,0,514,0,0,216,298
83,2020-03-07,0,0,741,0,0,0,371,370,0,0,2,654,1,1,270,383
83,2020-03-08,0,0,711,0,0,0,373,338,0,0,0,643,0,0,267,375
83,2020-03-09,0,0,731,0,0,0,384,347,0,0,9,653,4,5,296,357
83,2020-03-10,0,1,641,1,1,0,353,288,1,0,5,502,2,3,217,285
83,2020-03-11,0,0,586,0,0,0,313,273,0,0,3,520,1,2,204,316
83,2020-03-12,0,1,671,0,0,1,347,324,0,0,3,496,1,2,205,291
83,2020-03-13,0,6,656,5,2,4,353,303,2,3,13,510,9,4,229,281
83,2020-03-14,0,10,660,3,5,5,346,314,2,1,13,649,5,8,299,350
83,2020-03-15,0,22,560,10,8,14,299,261,3,7,80,605,31,49,264,341
83,2020-03-16,0,9,470,4,4,5,248,222,2,2,118,504,42,76,222,282
83,2020-03-17,0,5,424,4,2,3,210,214,2,2,102,443,53,49,201,242
83,2020-03-18,0,18,435,8,7,11,207,228,5,3,84,391,35,49,169,222
83,2020-03-19,0,24,378,11,8,16,200,178,4,7,112,423,46,66,198,225
83,2020-03-20,0,44,386,19,24,20,203,183,13,6,81,396,32,49,172,223
83,2020-03-21,0,25,364,16,11,14,205,159,7,9,113,543,48,65,236,307
84,2020-02-24,0,0,646,0,0,0,340,306,0,0,0,5,0,0,2,3
84,2020-02-25,0,0,508,0,0,0,250,258,0,0,0,23,0,0,2,21
84,2020-02-26,0,0,532,0,0,0,289,243,0,0,0,4,0,0,0,4
84,2020-02-27,0,0,519,0,0,0,263,256,0,0,0,27,0,0,7,20
84,2020-02-28,0,1,548,1,0,1,286,262,0,1,0,29,0,0,6,23
84,2020-02-29,0,0,524,0,0,0,272,252,0,0,0,75,0,0,18,57
84,2020-03-01,0,0,522,0,0,0,305,217,0,0,0,61,0,0,21,40
84,2020-03-02,0,0,556,0,0,0,303,253,0,0,0,68,0,0,23,45
84,2020-03-03,0,1,476,1,1,0,236,240,1,0,0,35,0,0,10,25
84,2020-03-04,0,0,489,0,0,0,245,244,0,0,0,37,0,0,12,25
84,2020-03-05,0,1,512,1,0,1,276,236,0,1,0,36,0,0,10,26
84,2020-03-06,0,0,527,0,0,0,282,244,0,0,0,31,0,0,8,23
84,2020-03-07,0,0,505,0,0,0,258,247,0,0,0,59,0,0,24,35
84,2020-03-08,0,0,514,0,0,0,289,225,0,0,0,98,0,0,32,66
84,2020-03-09,0,5,537,5,3,2,291,246,3,2,0,5,0,0,0,5
84,2020-03-10,0,1,464,1,0,1,243,221,0,1,0,23,0,0,8,15
84,2020-03-11,0,0,493,0,0,0,264,229,0,0,0,18,0,0,8,10
84,2020-03-12,0,3,483,2,1,2,263,220,1,1,0,39,0,0,13,26
84,2020-03-13,0,5,489,4,3,2,249,240,2,2,,,,,,
84,2020-03-14,0,4,425,2,1,3,229,196,1,1,2,51,0,2,21,30
84,2020-03-15,0,8,383,3,3,5,191,192,2,1,3,34,0,3,8,26
84,2020-03-16,0,7,372,5,3,4,189,183,2,3,0,9,0,0,3,6
84,2020-03-17,0,6,320,5,2,4,182,138,2,3,2,21,1,1,8,13
84,2020-03-18,0,6,304,2,2,4,161,143,1,1,0,13,0,0,3,10
84,2020-03-19,0,27,287,8,12,15,137,150,5,3,0,17,0,0,4,13
84,2020-03-20,0,22,278,8,8,14,144,134,4,4,0,19,0,0,7,12
84,2020-03-21,0,10,258,4,5,5,132,126,2,2,0,61,0,0,18,43
85,2020-02-24,0,0,418,0,0,0,228,190,0,0,,,,,,
85,2020-02-25,0,0,357,0,0,0,179,178,0,0,,,,,,
85,2020-02-26,0,0,414,0,0,0,226,188,0,0,,,,,,
85,2020-02-27,0,0,377,0,0,0,201,176,0,0,,,,,,
85,2020-02-28,0,0,384,0,0,0,197,187,0,0,,,,,,
85,2020-02-29,0,0,291,0,0,0,152,139,0,0,,,,,,
85,2020-03-01,0,0,288,0,0,0,166,122,0,0,,,,,,
85,2020-03-02,0,0,407,0,0,0,227,180,0,0,,,,,,
85,2020-03-03,0,0,366,0,0,0,206,160,0,0,,,,,,
85,2020-03-04,0,7,405,0,2,5,218,187,0,0,,,,,,
85,2020-03-05,0,10,360,0,4,6,186,174,0,0,,,,,,
85,2020-03-06,0,9,364,0,7,2,184,180,0,0,,,,,,
85,2020-03-07,0,0,350,0,0,0,193,156,0,0,,,,,,
85,2020-03-08,0,1,323,1,0,1,158,164,0,1,,,,,,
85,2020-03-09,0,12,403,2,7,5,208,195,2,0,,,,,,
85,2020-03-10,0,3,384,0,0,3,212,172,0,0,,,,,,
85,2020-03-11,0,5,397,2,3,2,205,192,2,0,,,,,,
85,2020-03-12,0,6,338,0,5,1,174,164,0,0,,,,,,
85,2020-03-13,0,13,337,1,7,6,165,172,1,0,,,,,,
85,2020-03-14,0,1,295,0,1,0,167,128,0,0,,,,,,
85,2020-03-15,0,13,278,0,4,9,135,143,0,0,,,,,,
85,2020-03-16,0,20,318,3,7,13,173,145,2,1,,,,,,
85,2020-03-17,0,9,217,2,8,1,120,97,1,1,,,,,,
85,2020-03-18,0,9,244,6,2,7,131,113,2,4,,,,,,
85,2020-03-19,0,9,177,4,6,3,103,73,4,0,,,,,,
85,2020-03-20,0,14,216,6,8,6,122,94,4,2,,,,,,
85,2020-03-21,0,14,161,5,9,5,91,70,5,0,,,,,,
86,2020-02-24,0,0,274,0,0,0,143,131,0,0,,,,,,
86,2020-02-25,0,0,275,0,0,0,144,131,0,0,,,,,,
86,2020-02-26,0,0,255,0,0,0,136,119,0,0,,,,,,
86,2020-02-27,0,0,230,0,0,0,132,98,0,0,,,,,,
86,2020-02-28,0,0,257,0,0,0,129,128,0,0,,,,,,
86,2020-02-29,0,0,224,0,0,0,106,118,0,0,,,,,,
86,2020-03-01,0,0,234,0,0,0,127,107,0,0,,,,,,
86,2020-03-02,0,0,287,0,0,0,153,134,0,0,,,,,,
86,2020-03-03,0,0,243,0,0,0,140,103,0,0,,,,,,
86,2020-03-04,0,0,216,0,0,0,118,98,0,0,,,,,,
86,2020-03-05,0,1,216,1,1,0,109,107,1,0,,,,,,
86,2020-03-06,0,0,245,0,0,0,128,117,0,0,,,,,,
86,2020-03-07,0,0,224,0,0,0,112,112,0,0,,,,,,
86,2020-03-08,0,0,181,0,0,0,94,87,0,0,,,,,,
86,2020-03-09,0,0,243,0,0,0,106,137,0,0,,,,,,
86,2020-03-10,0,0,244,0,0,0,134,110,0,0,,,,,,
86,2020-03-11,0,0,221,0,0,0,114,107,0,0,,,,,,
86,2020-03-12,0,0,269,0,0,0,151,118,0,0,,,,,,
86,2020-03-13,0,0,247,0,0,0,125,122,0,0,,,,,,
86,2020-03-14,0,1,191,0,0,1,96,95,0,0,,,,,,
86,2020-03-15,0,0,190,0,0,0,87,103,0,0,,,,,,
86,2020-03-16,0,1,164,0,0,1,80,84,0,0,,,,,,
86,2020-03-17,0,0,139,0,0,0,80,59,0,0,,,,,,
86,2020-03-18,0,0,129,0,0,0,72,57,0,0,,,,,,
86,2020-03-19,0,0,113,0,0,0,66,47,0,0,,,,,,
86,2020-03-20,0,1,134,0,0,1,61,73,0,0,,,,,,
86,2020-03-21,0,0,108,0,0,0,51,57,0,0,,,,,,
87,2020-02-24,0,0,329,0,0,0,168,161,0,0,0,255,0,0,115,140
87,2020-02-25,0,0,285,0,0,0,136,149,0,0,0,237,0,0,99,138
87,2020-02-26,0,0,273,0,0,0,141,132,0,0,0,235,0,0,105,130
87,2020-02-27,0,0,262,0,0,0,149,113,0,0,0,211,0,0,84,127
87,2020-02-28,0,0,291,0,0,0,146,145,0,0,0,261,0,0,128,133
87,2020-02-29,0,0,272,0,0,0,156,116,0,0,0,253,0,0,122,131
87,2020-03-01,0,0,287,0,0,0,145,142,0,0,0,184,0,0,75,109
87,2020-03-02,0,0,350,0,0,0,190,160,0,0,0,225,0,0,88,137
87,2020-03-03,0,0,277,0,0,0,139,138,0,0,0,209,0,0,90,119
87,2020-03-04,0,0,294,0,0,0,149,145,0,0,0,234,0,0,94,140
87,2020-03-05,0,0,268,0,0,0,125,143,0,0,0,201,0,0,76,125
87,2020-03-06,0,0,292,0,0,0,137,155,0,0,0,196,0,0,90,106
87,2020-03-07,0,0,268,0,0,0,134,134,0,0,0,247,0,0,104,143
87,2020-03-08,0,2,287,1,2,0,146,141,1,0,0,178,0,0,76,102
87,2020-03-09,0,0,328,0,0,0,168,160,0,0,0,229,0,0,107,122
87,2020-03-10,0,1,270,0,0,1,146,124,0,0,0,225,0,0,100,125
87,2020-03-11,0,0,298,0,0,0,152,146,0,0,0,228,0,0,108,120
87,2020-03-12,0,0,300,0,0,0,175,125,0,0,0,199,0,0,84,115
87,2020-03-13,0,0,276,0,0,0,154,122,0,0,1,193,0,1,78,115
87,2020-03-14,0,0,224,0,0,0,123,101,0,0,1,234,1,0,114,120
87,2020-03-15,0,0,242,0,0,0,133,109,0,0,1,168,1,0,72,96
87,2020-03-16,0,4,202,1,3,1,112,90,1,0,6,151,3,3,66,85
87,2020-03-17,0,3,175,3,1,2,93,82,1,2,3,126,2,1,63,63
87,2020-03-18,0,2,152,2,1,1,86,66,1,1,2,114,1,1,50,64
87,2020-03-19,0,2,166,1,0,2,81,85,0,1,2,80,2,0,34,46
87,2020-03-20,0,4,165,3,3,1,86,79,2,1,3,97,1,2,41,56
87,2020-03-21,0,4,120,4,3,1,68,52,3,1,28,143,9,19,63,80
88,2020-02-24,0,0,301,0,0,0,148,153,0,0,,,,,,
88,2020-02-25,0,0,295,0,0,0,134,161,0,0,,,,,,
88,2020-02-26,0,0,290,0,0,0,141,149,0,0,,,,,,
88,2020-02-27,0,0,329,0,0,0,170,159,0,0,,,,,,
88,2020-02-28,0,0,322,0,0,0,173,149,0,0,,,,,,
88,2020-02-29,0,0,296,0,0,0,158,138,0,0,,,,,,
88,2020-03-01,0,0,316,0,0,0,160,156,0,0,,,,,,
88,2020-03-02,0,0,303,0,0,0,169,134,0,0,,,,,,
88,2020-03-03,0,6,307,0,3,3,164,143,0,0,,,,,,
88,2020-03-04,0,7,289,0,3,4,151,137,0,0,,,,,,
88,2020-03-05,0,17,295,2,5,12,143,152,2,0,,,,,,
88,2020-03-06,0,4,265,3,2,2,134,131,1,2,,,,,,
88,2020-03-07,0,4,290,3,2,2,142,148,2,1,,,,,,
88,2020-03-08,0,8,288,2,2,6,154,134,0,2,,,,,,
88,2020-03-09,0,8,294,4,6,2,155,139,3,1,,,,,,
88,2020-03-10,0,15,299,3,5,10,158,141,2,1,,,,,,
88,2020-03-11,0,16,290,7,5,11,154,136,4,3,,,,,,
88,2020-03-12,0,23,285,2,7,16,143,142,0,2,,,,,,
88,2020-03-13,0,37,287,10,11,26,152,135,5,5,,,,,,
88,2020-03-14,0,34,280,11,10,24,142,138,5,6,,,,,,
88,2020-03-15,0,26,277,7,12,14,142,135,4,3,,,,,,
88,2020-03-16,0,39,245,14,15,24,119,126,9,5,,,,,,
88,2020-03-17,0,47,227,11,15,32,102,125,6,5,,,,,,
88,2020-03-18,0,68,236,22,25,43,101,135,11,11,,,,,,
88,2020-03-19,0,44,216,22,18,26,105,111,14,8,,,,,,
88,2020-03-20,0,50,153,14,16,34,66,87,9,5,,,,,,
88,2020-03-21,0,39,141,22,25,14,76,65,15,7,,,,,,
89,2020-02-24,0,0,438,0,0,0,241,197,0,0,0,111,0,0,61,50
89,2020-02-25,0,0,362,0,0,0,188,174,0,0,0,114,0,0,50,64
89,2020-02-26,0,0,366,0,0,0,180,186,0,0,0,92,0,0,43,49
89,2020-02-27,0,0,357,0,0,0,188,169,0,0,0,102,0,0,36,66
89,2020-02-28,0,0,365,0,0,0,192,173,0,0,0,76,0,0,42,34
89,2020-02-29,0,0,358,0,0,0,183,175,0,0,0,145,0,0,60,85
89,2020-03-01,0,0,328,0,0,0,187,141,0,0,0,97,0,0,52,45
89,2020-03-02,0,1,380,1,0,1,191,189,0,1,0,123,0,0,48,75
89,2020-03-03,0,0,349,0,0,0,188,161,0,0,0,88,0,0,47,41
89,2020-03-04,0,1,344,1,0,1,178,166,0,1,0,95,0,0,39,56
89,2020-03-05,0,3,371,2,1,2,197,174,0,2,0,53,0,0,28,25
89,2020-03-06,0,3,326,0,1,2,177,149,0,0,0,90,0,0,41,49
89,2020-03-07,0,1,339,0,0,1,177,162,0,0,0,110,0,0,53,57
89,2020-03-08,0,9,360,0,3,6,199,161,0,0,2,112,1,1,48,64
89,2020-03-09,0,4,390,0,2,2,200,190,0,0,3,71,2,1,36,35
89,2020-03-10,0,1,316,1,1,0,168,148,1,0,0,110,0,0,50,60
89,2020-03-11,0,9,295,0,5,4,165,130,0,0,1,86,0,1,33,53
89,2020-03-12,0,7,319,0,4,3,156,163,0,0,0,71,0,0,36,35
89,2020-03-13,0,11,289,0,7,4,157,132,0,0,3,91,1,2,37,54
89,2020-03-14,0,35,319,2,17,18,164,155,1,1,3,110,2,1,61,49
89,2020-03-15,0,8,290,2,1,7,144,146,1,1,5,58,2,3,19,39
89,2020-03-16,0,16,261,2,5,11,148,113,2,0,11,95,0,11,33,62
89,2020-03-17,0,11,187,1,4,7,106,81,1,0,12,102,5,7,49,53
89,2020-03-18,0,6,220,1,1,5,109,111,0,1,19,82,8,11,42,40
89,2020-03-19,0,18,214,5,5,13,106,108,2,3,19,79,7,12,38,41
89,2020-03-20,0,16,201,4,7,9,117,84,4,0,12,49,4,8,26,23
89,2020-03-21,0,6,177,2,1,5,87,90,1,1,6,48,1,5,17,31
90,2020-02-24,0,0,202,0,0,0,99,103,0,0,,,,,,
90,2020-02-25,0,0,158,0,0,0,81,77,0,0,,,,,,
90,2020-02-26,0,0,157,0,0,0,83,74,0,0,,,,,,
90,2020-02-27,0,0,161,0,0,0,88,73,0,0,,,,,,
90,2020-02-28,0,0,190,0,0,0,92,98,0,0,,,,,,
90,2020-02-29,0,0,133,0,0,0,66,67,0,0,,,,,,
90,2020-03-01,0,0,159,0,0,0,81,78,0,0,,,,,,
90,2020-03-02,0,1,168,1,0,1,99,69,0,1,,,,,,
90,2020-03-03,0,0,146,0,0,0,78,68,0,0,,,,,,
90,2020-03-04,0,0,136,0,0,0,79,57,0,0,,,,,,
90,2020-03-05,0,1,156,0,1,0,73,83,0,0,,,,,,
90,2020-03-06,0,1,170,0,0,1,91,79,0,0,,,,,,
90,2020-03-07,0,0,116,0,0,0,48,68,0,0,,,,,,
90,2020-03-08,0,7,123,1,5,2,74,49,0,1,,,,,,
90,2020-03-09,0,1,173,1,0,1,91,82,0,1,,,,,,
90,2020-03-10,0,0,144,0,0,0,73,71,0,0,,,,,,
90,2020-03-11,0,0,145,0,0,0,70,75,0,0,,,,,,
90,2020-03-12,0,1,134,0,0,1,62,72,0,0,,,,,,
90,2020-03-13,0,2,116,1,2,0,60,56,1,0,,,,,,
90,2020-03-14,0,4,129,4,3,1,66,63,3,1,,,,,,
90,2020-03-15,0,3,131,1,1,2,71,60,0,1,,,,,,
90,2020-03-16,0,0,119,0,0,0,67,52,0,0,,,,,,
90,2020-03-17,0,13,88,9,6,7,43,45,4,5,,,,,,
90,2020-03-18,0,13,93,10,6,7,48,45,3,7,,,,,,
90,2020-03-19,0,22,87,12,12,10,54,33,9,3,,,,,,
90,2020-03-20,0,25,107,19,13,12,51,56,10,9,,,,,,
90,2020-03-21,0,26,89,12,16,10,47,42,9,3,,,,,,
91,2020-02-24,0,0,800,0,0,0,396,404,0,0,0,138,0,0,64,74
91,2020-02-25,0,0,663,0,0,0,319,344,0,0,0,132,0,0,49,83
91,2020-02-26,0,0,662,0,0,0,309,353,0,0,0,140,0,0,57,83
91,2020-02-27,0,1,580,0,1,0,268,312,0,0,0,136,0,0,60,76
91,2020-02-28,0,0,661,0,0,0,311,350,0,0,0,139,0,0,53,86
91,2020-02-29,0,0,574,0,0,0,279,295,0,0,0,176,0,0,79,97
91,2020-03-01,0,0,546,0,0,0,274,272,0,0,0,202,0,0,97,105
91,2020-03-02,0,2,712,0,2,0,356,356,0,0,0,125,0,0,49,76
91,2020-03-03,0,0,683,0,0,0,346,337,0,0,0,138,0,0,66,72
91,2020-03-04,0,1,629,1,0,1,307,322,0,1,0,146,0,0,70,76
91,2020-03-05,0,2,628,0,0,2,310,318,0,0,0,149,0,0,60,89
91,2020-03-06,0,2,593,0,1,1,314,279,0,0,0,150,0,0,58,91
91,2020-03-07,0,4,586,1,2,2,316,270,0,1,1,216,1,0,95,121
91,2020-03-08,0,11,534,2,4,7,284,250,0,2,0,251,0,0,112,139
91,2020-03-09,0,5,725,1,3,2,392,332,0,1,0,189,0,0,94,95
91,2020-03-10,0,7,592,1,3,4,310,282,1,0,1,150,1,0,66,84
91,2020-03-11,0,7,629,5,5,2,324,305,4,1,0,144,0,0,67,77
91,2020-03-12,0,14,638,6,10,4,322,316,4,2,0,143,0,0,60,83
91,2020-03-13,0,33,584,10,16,17,305,279,5,5,0,112,0,0,54,58
91,2020-03-14,0,26,481,4,13,13,256,225,2,2,1,168,0,1,69,99
91,2020-03-15,0,55,479,11,29,26,277,202,6,5,4,173,3,1,75,98
91,2020-03-16,0,90,565,20,52,38,301,264,16,4,16,142,7,9,61,81
91,2020-03-17,0,54,414,16,29,25,207,207,12,4,23,169,12,11,86,83
91,2020-03-18,0,65,429,14,31,34,215,214,9,5,11,134,7,4,62,72
91,2020-03-19,0,92,416,18,41,51,206,210,11,7,18,110,12,6,51,59
91,2020-03-20,0,60,403,13,31,29,214,189,5,8,10,106,4,6,51,55
91,2020-03-21,0,84,369,9,33,51,180,189,5,4,41,188,16,25,80,108
92,2020-02-24,0,0,1167,0,0,0,602,565,0,0,,,,,,
92,2020-02-25,0,0,1024,0,0,0,479,545,0,0,,,,,,
92,2020-02-26,0,0,1027,0,0,0,493,534,0,0,,,,,,
92,2020-02-27,0,0,964,0,0,0,472,492,0,0,,,,,,
92,2020-02-28,0,0,975,0,0,0,484,491,0,0,,,,,,
92,2020-02-29,0,0,975,0,0,0,520,455,0,0,,,,,,
92,2020-03-01,0,0,895,0,0,0,439,456,0,0,,,,,,
92,2020-03-02,0,0,1040,0,0,0,524,516,0,0,,,,,,
92,2020-03-03,0,1,952,1,1,0,495,457,1,0,,,,,,
92,2020-03-04,0,1,830,1,1,0,415,415,1,0,,,,,,
92,2020-03-05,0,4,970,2,2,2,476,494,2,0,,,,,,
92,2020-03-06,0,5,966,5,1,4,464,502,1,4,,,,,,
92,2020-03-07,0,6,897,2,3,3,493,404,0,2,,,,,,
92,2020-03-08,0,4,919,2,3,1,479,440,1,1,,,,,,
92,2020-03-09,0,16,976,7,11,5,499,477,6,1,,,,,,
92,2020-03-10,0,16,961,4,9,7,478,483,3,1,,,,,,
92,2020-03-11,0,24,891,8,12,12,448,443,5,3,,,,,,
92,2020-03-12,0,19,993,2,11,8,537,456,1,1,,,,,,
92,2020-03-13,0,54,882,11,27,27,483,399,8,3,,,,,,
92,2020-03-14,0,11,777,7,8,3,417,360,4,3,,,,,,
92,2020-03-15,0,21,761,7,10,11,401,360,3,4,,,,,,
92,2020-03-16,0,49,680,12,21,28,377,303,7,5,,,,,,
92,2020-03-17,0,51,606,18,27,24,338,268,7,11,,,,,,
92,2020-03-18,0,35,535,12,20,15,271,263,7,5,,,,,,
92,2020-03-19,0,50,483,18,25,25,278,205,10,8,,,,,,
92,2020-03-20,0,74,576,33,37,37,314,262,21,12,,,,,,
92,2020-03-21,0,48,444,17,23,25,210,234,10,7,,,,,,
93,2020-02-24,0,0,1271,0,0,0,630,641,0,0,,,,,,
93,2020-02-25,0,0,1110,0,0,0,558,552,0,0,,,,,,
93,2020-02-26,0,0,1109,0,0,0,585,524,0,0,,,,,,
93,2020-02-27,0,0,1085,0,0,0,578,507,0,0,,,,,,
93,2020-02-28,0,0,1063,0,0,0,566,497,0,0,,,,,,
93,2020-02-29,0,0,1080,0,0,0,534,546,0,0,,,,,,
93,2020-03-01,0,0,879,0,0,0,467,412,0,0,,,,,,
93,2020-03-02,0,1,1146,1,0,1,585,561,0,1,,,,,,
93,2020-03-03,0,1,990,1,1,0,514,476,1,0,,,,,,
93,2020-03-04,0,0,951,0,0,0,506,445,0,0,,,,,,
93,2020-03-05,0,2,1046,1,1,1,567,479,1,0,,,,,,
93,2020-03-06,0,1,952,0,1,0,498,454,0,0,,,,,,
93,2020-03-07,0,4,888,3,1,3,483,405,1,2,,,,,,
93,2020-03-08,0,3,926,0,1,2,468,458,0,0,,,,,,
93,2020-03-09,0,2,1251,0,2,0,665,586,0,0,,,,,,
93,2020-03-10,0,2,935,0,1,1,501,434,0,0,,,,,,
93,2020-03-11,0,3,991,2,1,2,546,445,1,1,,,,,,
93,2020-03-12,0,10,1091,3,5,5,618,472,2,1,,,,,,
93,2020-03-13,0,6,1032,1,5,1,589,443,1,0,,,,,,
93,2020-03-14,0,15,1017,5,11,4,608,409,4,1,,,,,,
93,2020-03-15,0,30,863,3,15,15,538,325,1,2,,,,,,
93,2020-03-16,0,48,802,4,27,21,480,322,3,1,,,,,,
93,2020-03-17,0,47,591,2,26,21,361,230,1,1,,,,,,
93,2020-03-18,0,42,564,8,17,25,332,232,3,5,,,,,,
93,2020-03-19,0,60,558,8,32,28,345,213,3,5,,,,,,
93,2020-03-20,0,114,584,16,70,44,328,256,12,4,,,,,,
93,2020-03-21,0,72,480,6,36,36,278,202,4,2,,,,,,
94,2020-02-24,0,0,1178,0,0,0,565,612,0,0,,,,,,
94,2020-02-25,0,0,964,0,0,0,502,461,0,0,,,,,,
94,2020-02-26,0,0,921,0,0,0,447,474,0,0,,,,,,
