reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
52,2020-03-09,E,3,285,3,,,,,,,0,57,,,,
52,2020-03-10,0,30,1738,7,15,15,969,769,4,3,2,587,1,1,248,337
52,2020-03-10,A,4,397,0,,,,,,,0,136,,,,
52,2020-03-10,B,9,652,0,,,,,,,0,287,,,,
52,2020-03-10,C,9,322,1,,,,,,,1,88,,,,
52,2020-03-10,D,4,121,3,,,,,,,0,20,,,,
52,2020-03-10,E,4,245,3,,,,,,,1,54,,,,
52,2020-03-11,0,44,1743,9,23,21,896,847,6,3,2,599,0,2,263,334
52,2020-03-11,A,4,385,0,,,,,,,0,144,,,,
52,2020-03-11,B,22,608,1,,,,,,,1,273,,,,
52,2020-03-11,C,8,320,2,,,,,,,1,82,,,,
52,2020-03-11,D,7,159,4,,,,,,,0,35,,,,
52,2020-03-11,E,3,271,2,,,,,,,0,63,,,,
52,2020-03-12,0,56,1715,8,25,31,899,816,3,5,9,570,4,5,262,308
52,2020-03-12,A,0,445,0,,,,,,,1,165,,,,
52,2020-03-12,B,40,598,1,,,,,,,6,245,,,,
52,2020-03-12,C,6,295,0,,,,,,,2,86,,,,
52,2020-03-12,D,4,136,3,,,,,,,0,25,,,,
52,2020-03-12,E,6,241,4,,,,,,,0,48,,,,
52,2020-03-13,0,45,1523,9,19,26,775,747,4,5,4,520,0,4,230,289
52,2020-03-13,A,3,308,0,,,,,,,1,162,,,,
52,2020-03-13,B,28,539,3,,,,,,,3,196,,,,
52,2020-03-13,C,7,305,0,,,,,,,0,71,,,,
52,2020-03-13,D,2,143,1,,,,,,,0,31,,,,
52,2020-03-13,E,5,228,5,,,,,,,0,59,,,,
52,2020-03-14,0,47,1485,6,19,28,809,674,3,3,18,665,8,10,312,352
52,2020-03-14,A,0,309,0,,,,,,,4,196,,,,
52,2020-03-14,B,28,561,1,,,,,,,7,242,,,,
52,2020-03-14,C,12,280,0,,,,,,,5,109,,,,
52,2020-03-14,D,2,103,1,,,,,,,2,38,,,,
52,2020-03-14,E,5,232,4,,,,,,,0,79,,,,
52,2020-03-15,0,48,1240,15,18,30,664,576,5,10,54,653,17,37,295,357
52,2020-03-15,A,1,284,0,,,,,,,10,210,,,,
52,2020-03-15,B,28,454,3,,,,,,,34,247,,,,
52,2020-03-15,C,9,221,3,,,,,,,7,101,,,,
52,2020-03-15,D,6,120,5,,,,,,,2,25,,,,
52,2020-03-15,E,4,161,4,,,,,,,1,69,,,,
52,2020-03-16,0,58,1314,16,23,35,673,641,9,7,56,523,32,24,228,294
52,2020-03-16,A,0,233,0,,,,,,,21,147,,,,
52,2020-03-16,B,23,451,0,,,,,,,24,233,,,,
52,2020-03-16,C,18,312,2,,,,,,,7,66,,,,
52,2020-03-16,D,7,105,4,,,,,,,2,27,,,,
52,2020-03-16,E,10,213,10,,,,,,,2,49,,,,
52,2020-03-17,0,49,984,24,19,30,505,479,9,15,65,459,25,39,207,250
52,2020-03-17,A,0,203,0,,,,,,,16,142,,,,
52,2020-03-17,B,19,319,7,,,,,,,37,168,,,,
52,2020-03-17,C,16,201,5,,,,,,,9,81,,,,
52,2020-03-17,D,7,110,5,,,,,,,1,20,,,,
52,2020-03-17,E,7,151,7,,,,,,,1,46,,,,
52,2020-03-18,0,43,1051,17,19,24,568,483,9,8,72,497,32,40,216,281
52,2020-03-18,A,0,190,0,,,,,,,14,155,,,,
52,2020-03-18,B,18,318,3,,,,,,,38,191,,,,
52,2020-03-18,C,13,243,6,,,,,,,15,76,,,,
52,2020-03-18,D,4,104,2,,,,,,,2,28,,,,
52,2020-03-18,E,8,196,6,,,,,,,2,42,,,,
52,2020-03-19,0,59,972,23,27,32,520,451,14,9,71,462,30,41,216,246
52,2020-03-19,A,0,189,0,,,,,,,19,128,,,,
52,2020-03-19,B,18,300,3,,,,,,,28,185,,,,
52,2020-03-19,C,20,224,9,,,,,,,13,66,,,,
52,2020-03-19,D,12,102,5,,,,,,,6,31,,,,
52,2020-03-19,E,9,157,6,,,,,,,5,50,,,,
52,2020-03-20,0,55,1052,32,29,26,546,506,16,16,70,460,30,40,193,267
52,2020-03-20,A,0,179,0,,,,,,,16,124,,,,
52,2020-03-20,B,20,341,7,,,,,,,35,182,,,,
52,2020-03-20,C,16,240,9,,,,,,,13,70,,,,
52,2020-03-20,D,8,101,5,,,,,,,2,17,,,,
52,2020-03-20,E,11,191,11,,,,,,,4,67,,,,
52,2020-03-21,0,52,878,18,24,28,479,399,12,6,119,506,52,67,225,279
52,2020-03-21,A,2,193,0,,,,,,,20,128,,,,
52,2020-03-21,B,17,266,4,,,,,,,59,193,,,,
52,2020-03-21,C,19,182,3,,,,,,,22,83,,,,
52,2020-03-21,D,5,95,4,,,,,,,5,35,,,,
52,2020-03-21,E,9,142,7,,,,,,,13,67,,,,
53,2020-02-24,0,0,2087,0,0,0,1095,992,0,0,0,488,0,0,213,275
53,2020-02-24,A,0,356,0,,,,,,,0,102,,,,
53,2020-02-24,B,0,699,0,,,,,,,0,207,,,,
53,2020-02-24,C,0,452,0,,,,,,,0,82,,,,
53,2020-02-24,D,0,213,0,,,,,,,0,29,,,,
53,2020-02-24,E,0,367,0,,,,,,,0,66,,,,
53,2020-02-25,0,0,1791,0,0,0,948,843,0,0,0,454,0,0,186,268
53,2020-02-25,A,0,295,0,,,,,,,0,106,,,,
53,2020-02-25,B,0,555,0,,,,,,,0,190,,,,
53,2020-02-25,C,0,397,0,,,,,,,0,74,,,,
53,2020-02-25,D,0,179,0,,,,,,,0,23,,,,
53,2020-02-25,E,0,365,0,,,,,,,0,61,,,,
53,2020-02-26,0,0,1758,0,0,0,960,798,0,0,0,451,0,0,180,271
53,2020-02-26,A,0,335,0,,,,,,,0,108,,,,
53,2020-02-26,B,0,550,0,,,,,,,0,193,,,,
53,2020-02-26,C,0,339,0,,,,,,,0,73,,,,
53,2020-02-26,D,0,186,0,,,,,,,0,21,,,,
53,2020-02-26,E,0,348,0,,,,,,,0,56,,,,
53,2020-02-27,0,0,1867,0,0,0,958,909,0,0,0,485,0,0,190,295
53,2020-02-27,A,0,348,0,,,,,,,0,114,,,,
53,2020-02-27,B,0,601,0,,,,,,,0,203,,,,
53,2020-02-27,C,0,353,0,,,,,,,0,76,,,,
53,2020-02-27,D,0,191,0,,,,,,,0,34,,,,
53,2020-02-27,E,0,374,0,,,,,,,0,58,,,,
53,2020-02-28,0,0,1717,0,0,0,887,830,0,0,0,505,0,0,221,284
53,2020-02-28,A,0,335,0,,,,,,,0,120,,,,
53,2020-02-28,B,0,562,0,,,,,,,0,220,,,,
53,2020-02-28,C,0,319,0,,,,,,,0,86,,,,
53,2020-02-28,D,0,174,0,,,,,,,0,28,,,,
53,2020-02-28,E,0,327,0,,,,,,,0,51,,,,
53,2020-02-29,0,0,1741,0,0,0,912,829,0,0,0,657,0,0,278,379
53,2020-02-29,A,0,347,0,,,,,,,0,181,,,,
53,2020-02-29,B,0,580,0,,,,,,,0,239,,,,
53,2020-02-29,C,0,339,0,,,,,,,0,101,,,,
53,2020-02-29,D,0,167,0,,,,,,,0,45,,,,
53,2020-02-29,E,0,308,0,,,,,,,0,91,,,,
53,2020-03-01,0,0,1741,0,0,0,936,805,0,0,0,601,0,0,273,328
53,2020-03-01,A,0,365,0,,,,,,,0,192,,,,
53,2020-03-01,B,0,666,0,,,,,,,0,233,,,,
53,2020-03-01,C,0,334,0,,,,,,,0,92,,,,
53,2020-03-01,D,0,132,0,,,,,,,0,30,,,,
53,2020-03-01,E,0,244,0,,,,,,,0,54,,,,
53,2020-03-02,0,0,2039,0,0,0,1057,982,0,0,0,534,0,0,239,295
53,2020-03-02,A,0,388,0,,,,,,,0,110,,,,
53,2020-03-02,B,0,723,0,,,,,,,0,286,,,,
53,2020-03-02,C,0,362,0,,,,,,,0,75,,,,
53,2020-03-02,D,0,214,0,,,,,,,0,22,,,,
53,2020-03-02,E,0,352,0,,,,,,,0,40,,,,
53,2020-03-03,0,8,1789,1,5,3,918,871,1,0,0,472,0,0,217,255
53,2020-03-03,A,1,366,0,,,,,,,0,109,,,,
53,2020-03-03,B,4,615,0,,,,,,,0,232,,,,
53,2020-03-03,C,2,293,1,,,,,,,0,78,,,,
53,2020-03-03,D,1,168,0,,,,,,,0,15,,,,
53,2020-03-03,E,0,347,0,,,,,,,0,38,,,,
53,2020-03-04,0,65,1900,0,24,41,970,930,0,0,0,381,0,0,165,215
53,2020-03-04,A,4,391,0,,,,,,,0,81,,,,
53,2020-03-04,B,31,681,0,,,,,,,0,182,,,,
53,2020-03-04,C,23,349,0,,,,,,,0,60,,,,
53,2020-03-04,D,3,165,0,,,,,,,0,22,,,,
53,2020-03-04,E,4,314,0,,,,,,,0,35,,,,
53,2020-03-05,0,96,1846,0,32,64,938,908,0,0,0,404,0,0,179,225
53,2020-03-05,A,5,425,0,,,,,,,0,90,,,,
53,2020-03-05,B,59,635,0,,,,,,,0,179,,,,
53,2020-03-05,C,25,320,0,,,,,,,0,58,,,,
53,2020-03-05,D,7,172,0,,,,,,,0,17,,,,
53,2020-03-05,E,0,294,0,,,,,,,0,60,,,,
53,2020-03-06,0,71,1905,2,21,50,969,936,1,1,0,386,0,0,171,215
53,2020-03-06,A,17,454,1,,,,,,,0,92,,,,
53,2020-03-06,B,28,644,0,,,,,,,0,161,,,,
53,2020-03-06,C,15,303,1,,,,,,,0,60,,,,
53,2020-03-06,D,8,165,0,,,,,,,0,18,,,,
53,2020-03-06,E,3,339,0,,,,,,,0,55,,,,
53,2020-03-07,0,60,1901,0,27,33,1016,885,0,0,1,603,0,1,252,351
53,2020-03-07,A,13,417,0,,,,,,,0,187,,,,
53,2020-03-07,B,23,632,0,,,,,,,0,235,,,,
53,2020-03-07,C,18,370,0,,,,,,,1,82,,,,
53,2020-03-07,D,5,175,0,,,,,,,0,37,,,,
53,2020-03-07,E,1,307,0,,,,,,,0,62,,,,
53,2020-03-08,0,15,1767,0,8,7,935,832,0,0,3,640,1,2,268,372
53,2020-03-08,A,9,423,0,,,,,,,0,236,,,,
53,2020-03-08,B,3,682,0,,,,,,,2,209,,,,
53,2020-03-08,C,2,285,0,,,,,,,1,83,,,,
53,2020-03-08,D,1,149,0,,,,,,,0,31,,,,
53,2020-03-08,E,0,227,0,,,,,,,0,81,,,,
53,2020-03-09,0,28,2107,0,11,17,1102,1005,0,0,0,500,0,0,222,278
53,2020-03-09,A,24,479,0,,,,,,,0,125,,,,
53,2020-03-09,B,2,737,0,,,,,,,0,245,,,,
53,2020-03-09,C,1,380,0,,,,,,,0,71,,,,
53,2020-03-09,D,0,175,0,,,,,,,0,18,,,,
53,2020-03-09,E,1,336,0,,,,,,,0,41,,,,
53,2020-03-10,0,56,2040,1,19,37,1016,1024,1,0,0,410,0,0,206,204
53,2020-03-10,A,24,438,1,,,,,,,0,87,,,,
53,2020-03-10,B,13,738,0,,,,,,,0,207,,,,
53,2020-03-10,C,10,382,0,,,,,,,0,62,,,,
53,2020-03-10,D,3,151,0,,,,,,,0,10,,,,
53,2020-03-10,E,6,331,0,,,,,,,0,43,,,,
53,2020-03-11,0,53,1926,0,22,31,990,936,0,0,1,387,0,1,167,220
53,2020-03-11,A,20,419,0,,,,,,,0,85,,,,
53,2020-03-11,B,17,687,0,,,,,,,1,177,,,,
53,2020-03-11,C,11,375,0,,,,,,,0,69,,,,
53,2020-03-11,D,4,183,0,,,,,,,0,12,,,,
53,2020-03-11,E,1,261,0,,,,,,,0,44,,,,
53,2020-03-12,0,74,1867,3,38,36,972,895,2,1,0,417,0,0,181,236
53,2020-03-12,A,11,450,0,,,,,,,0,127,,,,
53,2020-03-12,B,31,601,1,,,,,,,0,181,,,,
53,2020-03-12,C,18,355,1,,,,,,,0,54,,,,
53,2020-03-12,D,10,147,1,,,,,,,0,20,,,,
53,2020-03-12,E,4,314,0,,,,,,,0,34,,,,
53,2020-03-13,0,70,1742,1,28,42,899,843,1,0,3,420,2,1,190,230
53,2020-03-13,A,21,399,0,,,,,,,2,105,,,,
53,2020-03-13,B,25,577,0,,,,,,,1,175,,,,
53,2020-03-13,C,19,324,0,,,,,,,0,68,,,,
53,2020-03-13,D,3,160,0,,,,,,,0,18,,,,
53,2020-03-13,E,2,282,1,,,,,,,0,53,,,,
53,2020-03-14,0,66,1664,7,35,31,909,755,4,3,3,658,0,3,286,372
53,2020-03-14,A,23,366,1,,,,,,,0,211,,,,
53,2020-03-14,B,24,546,2,,,,,,,2,243,,,,
53,2020-03-14,C,12,362,0,,,,,,,1,92,,,,
53,2020-03-14,D,6,164,3,,,,,,,0,39,,,,
53,2020-03-14,E,1,226,1,,,,,,,0,72,,,,
53,2020-03-15,0,56,1536,8,26,30,842,694,7,1,27,686,18,9,306,380
53,2020-03-15,A,19,331,0,,,,,,,16,236,,,,
53,2020-03-15,B,13,569,2,,,,,,,7,259,,,,
53,2020-03-15,C,17,294,1,,,,,,,4,105,,,,
53,2020-03-15,D,3,119,2,,,,,,,0,23,,,,
53,2020-03-15,E,4,223,3,,,,,,,0,63,,,,
53,2020-03-16,0,60,1426,14,26,34,735,691,8,6,22,457,8,14,205,252
53,2020-03-16,A,7,281,0,,,,,,,6,136,,,,
53,2020-03-16,B,30,486,5,,,,,,,12,205,,,,
53,2020-03-16,C,13,307,2,,,,,,,3,61,,,,
53,2020-03-16,D,3,123,2,,,,,,,1,12,,,,
53,2020-03-16,E,7,229,5,,,,,,,0,43,,,,
53,2020-03-17,0,100,1223,17,41,59,629,594,8,9,17,374,9,8,168,206
53,2020-03-17,A,8,229,1,,,,,,,8,106,,,,
53,2020-03-17,B,49,404,6,,,,,,,8,175,,,,
53,2020-03-17,C,28,257,5,,,,,,,1,51,,,,
53,2020-03-17,D,8,126,1,,,,,,,0,14,,,,
53,2020-03-17,E,7,207,4,,,,,,,0,28,,,,
53,2020-03-18,0,124,1248,14,39,85,611,637,8,6,22,375,12,10,170,205
53,2020-03-18,A,7,234,0,,,,,,,8,102,,,,
53,2020-03-18,B,60,401,0,,,,,,,10,168,,,,
53,2020-03-18,C,35,256,2,,,,,,,1,55,,,,
53,2020-03-18,D,10,135,5,,,,,,,1,23,,,,
53,2020-03-18,E,12,222,7,,,,,,,2,27,,,,
53,2020-03-19,0,89,1229,23,32,57,594,635,10,13,22,370,12,10,162,208
53,2020-03-19,A,5,188,0,,,,,,,6,92,,,,
53,2020-03-19,B,36,396,6,,,,,,,10,158,,,,
53,2020-03-19,C,24,288,3,,,,,,,4,77,,,,
53,2020-03-19,D,12,147,6,,,,,,,0,18,,,,
53,2020-03-19,E,12,210,8,,,,,,,2,25,,,,
53,2020-03-20,0,82,1228,13,27,55,602,626,7,6,25,329,14,11,153,176
53,2020-03-20,A,2,215,1,,,,,,,4,65,,,,
53,2020-03-20,B,36,406,3,,,,,,,16,142,,,,
53,2020-03-20,C,25,283,6,,,,,,,2,63,,,,
53,2020-03-20,D,6,100,0,,,,,,,1,15,,,,
53,2020-03-20,E,13,224,3,,,,,,,2,44,,,,
53,2020-03-21,0,45,898,14,16,29,449,449,4,10,40,508,16,24,202,306
53,2020-03-21,A,0,167,0,,,,,,,4,107,,,,
53,2020-03-21,B,24,324,4,,,,,,,23,225,,,,
53,2020-03-21,C,15,192,6,,,,,,,9,82,,,,
53,2020-03-21,D,3,77,2,,,,,,,2,25,,,,
53,2020-03-21,E,3,138,2,,,,,,,2,68,,,,
75,2020-02-24,0,0,4260,0,0,0,2301,1959,0,0,0,1728,0,0,733,995
75,2020-02-24,A,0,728,0,,,,,,,0,544,,,,
75,2020-02-24,B,0,1442,0,,,,,,,0,713,,,,
75,2020-02-24,C,0,822,0,,,,,,,0,253,,,,
75,2020-02-24,D,0,451,0,,,,,,,0,74,,,,
75,2020-02-24,E,0,817,0,,,,,,,0,143,,,,
75,2020-02-25,0,0,3781,0,0,0,1968,1813,0,0,0,1530,0,0,651,879
75,2020-02-25,A,0,696,0,,,,,,,0,479,,,,
75,2020-02-25,B,0,1282,0,,,,,,,0,646,,,,
75,2020-02-25,C,0,706,0,,,,,,,0,250,,,,
75,2020-02-25,D,0,378,0,,,,,,,0,65,,,,
75,2020-02-25,E,0,719,0,,,,,,,0,89,,,,
75,2020-02-26,0,0,3685,0,0,0,1913,1772,0,0,0,1570,0,0,667,903
75,2020-02-26,A,0,650,0,,,,,,,0,476,,,,
75,2020-02-26,B,0,1253,0,,,,,,,0,646,,,,
75,2020-02-26,C,0,716,0,,,,,,,0,241,,,,
75,2020-02-26,D,0,343,0,,,,,,,0,76,,,,
75,2020-02-26,E,0,723,0,,,,,,,0,129,,,,
75,2020-02-27,0,8,3757,1,4,4,1903,1854,1,0,0,1516,0,0,639,877
75,2020-02-27,A,1,626,0,,,,,,,0,381,,,,
75,2020-02-27,B,4,1253,0,,,,,,,0,657,,,,
75,2020-02-27,C,2,738,0,,,,,,,0,242,,,,
75,2020-02-27,D,0,375,0,,,,,,,0,82,,,,
75,2020-02-27,E,1,765,1,,,,,,,0,154,,,,
75,2020-02-28,0,5,3703,0,3,2,1910,1793,0,0,0,1606,0,0,696,910
75,2020-02-28,A,1,597,0,,,,,,,0,470,,,,
75,2020-02-28,B,2,1242,0,,,,,,,0,674,,,,
75,2020-02-28,C,2,753,0,,,,,,,0,249,,,,
75,2020-02-28,D,0,377,0,,,,,,,0,67,,,,
75,2020-02-28,E,0,734,0,,,,,,,0,142,,,,
75,2020-02-29,0,6,3567,0,3,3,1832,1735,0,0,0,1925,0,0,810,1115
75,2020-02-29,A,3,659,0,,,,,,,0,584,,,,
75,2020-02-29,B,3,1193,0,,,,,,,0,772,,,,
75,2020-02-29,C,0,716,0,,,,,,,0,271,,,,
75,2020-02-29,D,0,324,0,,,,,,,0,97,,,,
75,2020-02-29,E,0,675,0,,,,,,,0,201,,,,
75,2020-03-01,0,1,3405,0,1,0,1729,1675,0,0,0,1675,0,0,711,964
75,2020-03-01,A,0,594,0,,,,,,,0,542,,,,
75,2020-03-01,B,0,1316,0,,,,,,,0,646,,,,
75,2020-03-01,C,1,634,0,,,,,,,0,250,,,,
75,2020-03-01,D,0,294,0,,,,,,,0,78,,,,
75,2020-03-01,E,0,566,0,,,,,,,0,158,,,,
75,2020-03-02,0,15,3933,0,9,6,2057,1876,0,0,0,1650,0,0,725,925
75,2020-03-02,A,2,565,0,,,,,,,0,411,,,,
75,2020-03-02,B,4,1394,0,,,,,,,0,763,,,,
75,2020-03-02,C,6,783,0,,,,,,,0,254,,,,
75,2020-03-02,D,3,420,0,,,,,,,0,79,,,,
75,2020-03-02,E,0,771,0,,,,,,,0,141,,,,
75,2020-03-03,0,12,3494,2,7,5,1843,1651,1,1,0,1485,0,0,615,870
75,2020-03-03,A,1,478,0,,,,,,,0,341,,,,
75,2020-03-03,B,6,1215,0,,,,,,,0,714,,,,
75,2020-03-03,C,3,712,0,,,,,,,0,238,,,,
75,2020-03-03,D,0,383,0,,,,,,,0,81,,,,
75,2020-03-03,E,2,706,2,,,,,,,0,111,,,,
75,2020-03-04,0,13,3447,3,4,9,1704,1743,0,3,2,1516,1,1,656,860
75,2020-03-04,A,0,478,0,,,,,,,0,372,,,,
75,2020-03-04,B,5,1168,0,,,,,,,2,686,,,,
75,2020-03-04,C,6,694,2,,,,,,,0,260,,,,
75,2020-03-04,D,1,375,0,,,,,,,0,60,,,,
75,2020-03-04,E,1,732,1,,,,,,,0,138,,,,
75,2020-03-05,0,14,3370,1,6,8,1737,1633,1,0,0,1431,0,0,605,826
75,2020-03-05,A,2,478,0,,,,,,,0,327,,,,
75,2020-03-05,B,8,1125,1,,,,,,,0,655,,,,
75,2020-03-05,C,3,684,0,,,,,,,0,231,,,,
75,2020-03-05,D,1,362,0,,,,,,,0,76,,,,
75,2020-03-05,E,0,721,0,,,,,,,0,142,,,,
75,2020-03-06,0,19,3479,2,9,10,1751,1728,0,2,3,1299,1,2,557,742
75,2020-03-06,A,1,533,0,,,,,,,1,325,,,,
75,2020-03-06,B,5,1188,0,,,,,,,1,552,,,,
75,2020-03-06,C,10,682,2,,,,,,,1,202,,,,
75,2020-03-06,D,2,389,0,,,,,,,0,73,,,,
75,2020-03-06,E,1,687,0,,,,,,,0,147,,,,
75,2020-03-07,0,31,3535,6,17,14,1762,1773,4,2,15,1879,10,5,806,1073
75,2020-03-07,A,5,627,0,,,,,,,2,523,,,,
75,2020-03-07,B,9,1168,1,,,,,,,7,749,,,,
75,2020-03-07,C,12,711,3,,,,,,,3,312,,,,
75,2020-03-07,D,2,361,0,,,,,,,2,102,,,,
75,2020-03-07,E,3,668,2,,,,,,,1,193,,,,
75,2020-03-08,0,27,3473,8,12,15,1825,1647,4,4,17,1752,10,7,762,990
75,2020-03-08,A,3,684,0,,,,,,,0,562,,,,
75,2020-03-08,B,9,1303,0,,,,,,,10,680,,,,
75,2020-03-08,C,10,652,5,,,,,,,6,277,,,,
75,2020-03-08,D,3,281,1,,,,,,,0,76,,,,
75,2020-03-08,E,2,552,2,,,,,,,1,156,,,,
75,2020-03-09,0,29,3841,2,11,18,2035,1806,1,1,15,1598,11,4,705,893
75,2020-03-09,A,6,619,0,,,,,,,1,412,,,,
75,2020-03-09,B,9,1370,1,,,,,,,11,769,,,,
75,2020-03-09,C,12,777,0,,,,,,,3,254,,,,
75,2020-03-09,D,1,397,0,,,,,,,0,72,,,,
75,2020-03-09,E,1,678,1,,,,,,,0,90,,,,
75,2020-03-10,0,39,3719,5,17,22,1972,1747,1,4,15,1531,6,9,638,893
75,2020-03-10,A,7,686,0,,,,,,,2,378,,,,
75,2020-03-10,B,16,1310,2,,,,,,,11,740,,,,
75,2020-03-10,C,10,696,0,,,,,,,2,250,,,,
75,2020-03-10,D,4,351,1,,,,,,,0,68,,,,
75,2020-03-10,E,2,676,2,,,,,,,0,95,,,,
75,2020-03-11,0,139,3640,4,73,66,1889,1751,2,2,32,1494,18,14,662,832
75,2020-03-11,A,34,709,0,,,,,,,6,345,,,,
75,2020-03-11,B,66,1239,0,,,,,,,16,701,,,,
75,2020-03-11,C,31,768,0,,,,,,,7,247,,,,
75,2020-03-11,D,3,320,1,,,,,,,1,78,,,,
75,2020-03-11,E,5,604,3,,,,,,,2,123,,,,
75,2020-03-12,0,62,3605,12,32,30,1938,1667,8,4,28,1448,15,13,618,830
75,2020-03-12,A,10,715,0,,,,,,,3,386,,,,
75,2020-03-12,B,31,1295,3,,,,,,,20,664,,,,
75,2020-03-12,C,14,703,4,,,,,,,4,211,,,,
75,2020-03-12,D,2,314,1,,,,,,,0,66,,,,
75,2020-03-12,E,5,578,4,,,,,,,1,121,,,,
75,2020-03-13,0,75,3424,6,34,41,1799,1625,5,1,42,1502,16,26,632,870
75,2020-03-13,A,11,635,0,,,,,,,7,357,,,,
75,2020-03-13,B,31,1171,0,,,,,,,22,705,,,,
75,2020-03-13,C,23,647,2,,,,,,,10,256,,,,
75,2020-03-13,D,6,323,3,,,,,,,1,65,,,,
75,2020-03-13,E,4,648,1,,,,,,,2,118,,,,
75,2020-03-14,0,50,3078,13,20,30,1662,1416,5,8,89,1895,39,50,825,1070
75,2020-03-14,A,3,535,0,,,,,,,13,540,,,,
75,2020-03-14,B,24,1091,3,,,,,,,61,850,,,,
75,2020-03-14,C,20,614,8,,,,,,,11,255,,,,
75,2020-03-14,D,1,285,1,,,,,,,2,82,,,,
75,2020-03-14,E,2,553,1,,,,,,,1,167,,,,
75,2020-03-15,0,64,2728,10,35,29,1476,1252,7,3,186,1753,79,107,743,1010
75,2020-03-15,A,4,537,0,,,,,,,28,523,,,,
75,2020-03-15,B,29,943,2,,,,,,,103,723,,,,
75,2020-03-15,C,19,546,2,,,,,,,43,300,,,,
75,2020-03-15,D,6,235,1,,,,,,,5,78,,,,
75,2020-03-15,E,6,467,5,,,,,,,7,128,,,,
75,2020-03-16,0,119,2413,26,42,77,1264,1149,7,19,210,1512,93,117,638,874
75,2020-03-16,A,8,354,1,,,,,,,31,366,,,,
75,2020-03-16,B,53,833,5,,,,,,,133,724,,,,
75,2020-03-16,C,40,563,7,,,,,,,37,281,,,,
75,2020-03-16,D,5,231,2,,,,,,,2,50,,,,
75,2020-03-16,E,13,432,11,,,,,,,7,91,,,,
75,2020-03-17,0,169,2209,37,62,107,1176,1033,22,15,162,1244,61,101,537,707
75,2020-03-17,A,6,330,4,,,,,,,31,330,,,,
75,2020-03-17,B,89,733,7,,,,,,,93,559,,,,
75,2020-03-17,C,37,449,8,,,,,,,23,217,,,,
75,2020-03-17,D,17,221,5,,,,,,,6,52,,,,
75,2020-03-17,E,20,476,13,,,,,,,9,86,,,,
75,2020-03-18,0,157,2193,27,61,96,1155,1038,14,13,149,1211,67,82,501,710
75,2020-03-18,A,7,334,3,,,,,,,15,284,,,,
75,2020-03-18,B,76,696,4,,,,,,,95,536,,,,
75,2020-03-18,C,42,481,5,,,,,,,25,220,,,,
75,2020-03-18,D,15,247,5,,,,,,,7,64,,,,
75,2020-03-18,E,17,435,10,,,,,,,7,106,,,,
75,2020-03-19,0,151,2033,42,61,90,1035,998,25,17,159,1100,64,95,456,644
75,2020-03-19,A,8,323,4,,,,,,,24,265,,,,
75,2020-03-19,B,59,640,7,,,,,,,94,497,,,,
75,2020-03-19,C,52,437,12,,,,,,,31,177,,,,
75,2020-03-19,D,5,221,3,,,,,,,6,69,,,,
75,2020-03-19,E,27,412,16,,,,,,,4,91,,,,
75,2020-03-20,0,163,2002,59,63,100,1032,970,25,34,170,1092,71,99,473,619
75,2020-03-20,A,8,298,2,,,,,,,33,267,,,,
75,2020-03-20,B,66,595,10,,,,,,,94,454,,,,
75,2020-03-20,C,46,420,14,,,,,,,31,188,,,,
75,2020-03-20,D,15,239,10,,,,,,,6,74,,,,
75,2020-03-20,E,28,450,23,,,,,,,6,109,,,,
75,2020-03-21,0,130,1845,48,51,79,968,877,24,24,246,1466,100,146,623,843
75,2020-03-21,A,2,305,0,,,,,,,34,338,,,,
75,2020-03-21,B,60,604,9,,,,,,,130,603,,,,
75,2020-03-21,C,31,386,12,,,,,,,50,276,,,,
75,2020-03-21,D,12,178,5,,,,,,,16,110,,,,
75,2020-03-21,E,25,372,22,,,,,,,16,139,,,,
76,2020-02-24,0,1,4666,0,0,1,2408,2258,0,0,0,475,0,0,194,278
76,2020-02-24,A,0,936,0,,,,,,,0,134,,,,
76,2020-02-24,B,1,1668,0,,,,,,,0,208,,,,
76,2020-02-24,C,0,916,0,,,,,,,0,77,,,,
76,2020-02-24,D,0,439,0,,,,,,,0,24,,,,
76,2020-02-24,E,0,706,0,,,,,,,0,32,,,,
76,2020-02-25,0,0,4128,0,0,0,2055,2073,0,0,0,440,0,0,170,266
76,2020-02-25,A,0,820,0,,,,,,,0,132,,,,
76,2020-02-25,B,0,1571,0,,,,,,,0,191,,,,
76,2020-02-25,C,0,770,0,,,,,,,0,68,,,,
76,2020-02-25,D,0,383,0,,,,,,,0,18,,,,
76,2020-02-25,E,0,583,0,,,,,,,0,31,,,,
76,2020-02-26,0,0,4090,0,0,0,2041,2049,0,0,0,482,0,0,206,276
76,2020-02-26,A,0,907,0,,,,,,,0,134,,,,
76,2020-02-26,B,0,1476,0,,,,,,,0,201,,,,
76,2020-02-26,C,0,777,0,,,,,,,0,88,,,,
76,2020-02-26,D,0,339,0,,,,,,,0,21,,,,
76,2020-02-26,E,0,591,0,,,,,,,0,38,,,,
76,2020-02-27,0,1,4098,0,1,0,2054,2042,0,0,0,464,0,0,164,300
